deviceName,pm10,pm25,co2,tvoc,temperature,humidity,checkDateTime
sch_컴퓨터실_520,6,4,603,213,23,36,2023-12-08 15:00
sch_컴퓨터실_520,12,7,629,206,23,36,2023-12-08 16:00
sch_컴퓨터실_520,11,8,618,189,23,36,2023-12-08 17:00
sch_컴퓨터실_520,6,5,630,197,23,36,2023-12-08 18:00
sch_컴퓨터실_520,3,3,650,183,23,38,2023-12-08 19:00
sch_컴퓨터실_520,5,5,661,182,23,38,2023-12-08 20:00
sch_컴퓨터실_520,5,4,641,178,23,38,2023-12-08 21:00
sch_컴퓨터실_520,4,4,534,157,23,38,2023-12-08 22:00
sch_컴퓨터실_520,4,3,495,148,22,38,2023-12-08 23:00
sch_컴퓨터실_520,5,4,499,147,22,38,2023-12-09 0:00
sch_컴퓨터실_520,5,4,482,143,23,38,2023-12-09 1:00
sch_컴퓨터실_520,4,3,463,141,23,38,2023-12-09 2:00
sch_컴퓨터실_520,5,4,441,139,23,38,2023-12-09 3:00
sch_컴퓨터실_520,7,7,427,132,23,38,2023-12-09 4:00
sch_컴퓨터실_520,11,4,415,126,23,38,2023-12-09 5:00
sch_컴퓨터실_520,2,2,409,119,23,38,2023-12-09 6:00
sch_컴퓨터실_520,7,4,398,114,23,39,2023-12-09 7:00
sch_컴퓨터실_520,4,4,396,112,23,39,2023-12-09 8:00
sch_컴퓨터실_520,3,3,402,111,23,39,2023-12-09 9:00
sch_컴퓨터실_520,5,4,402,116,23,39,2023-12-09 10:00
sch_컴퓨터실_520,7,5,398,124,24,39,2023-12-09 11:00
sch_컴퓨터실_520,4,4,397,132,24,39,2023-12-09 12:00
sch_컴퓨터실_520,5,2,403,128,24,39,2023-12-09 13:00
sch_컴퓨터실_520,6,5,402,129,24,39,2023-12-09 14:00
sch_컴퓨터실_520,10,6,406,139,25,39,2023-12-09 15:00
sch_컴퓨터실_520,9,8,412,155,25,39,2023-12-09 16:00
sch_컴퓨터실_520,4,4,421,160,25,39,2023-12-09 17:00
sch_컴퓨터실_520,8,5,432,178,24,39,2023-12-09 18:00
sch_컴퓨터실_520,8,8,436,182,24,41,2023-12-09 19:00
sch_컴퓨터실_520,6,6,444,165,24,41,2023-12-09 20:00
sch_컴퓨터실_520,9,9,448,151,23,41,2023-12-09 21:00
sch_컴퓨터실_520,11,9,452,145,23,43,2023-12-09 22:00
sch_컴퓨터실_520,10,8,469,146,23,43,2023-12-09 23:00
sch_컴퓨터실_520,15,15,470,140,23,43,2023-12-10 0:00
sch_컴퓨터실_520,8,6,469,135,23,43,2023-12-10 1:00
sch_컴퓨터실_520,12,10,470,115,23,43,2023-12-10 2:00
sch_컴퓨터실_520,12,12,466,104,23,43,2023-12-10 3:00
sch_컴퓨터실_520,12,11,469,100,23,43,2023-12-10 4:00
sch_컴퓨터실_520,15,15,464,92,23,43,2023-12-10 5:00
sch_컴퓨터실_520,19,18,460,85,23,43,2023-12-10 6:00
sch_컴퓨터실_520,14,13,457,84,23,43,2023-12-10 7:00
sch_컴퓨터실_520,18,18,452,121,23,43,2023-12-10 8:00
sch_컴퓨터실_520,18,18,452,164,23,43,2023-12-10 9:00
sch_컴퓨터실_520,23,19,448,153,23,43,2023-12-10 10:00
sch_컴퓨터실_520,24,20,451,153,23,43,2023-12-10 11:00
sch_컴퓨터실_520,20,17,449,149,24,41,2023-12-10 12:00
sch_컴퓨터실_520,22,17,446,104,24,41,2023-12-10 13:00
sch_컴퓨터실_520,22,18,427,50,24,41,2023-12-10 14:00
sch_컴퓨터실_520,16,15,417,49,24,41,2023-12-10 15:00
sch_컴퓨터실_520,12,9,429,66,24,41,2023-12-10 16:00
sch_컴퓨터실_520,12,11,445,80,24,41,2023-12-10 17:00
sch_컴퓨터실_520,12,9,462,81,23,39,2023-12-10 18:00
sch_컴퓨터실_520,10,10,462,69,23,39,2023-12-10 19:00
sch_컴퓨터실_520,14,12,464,57,23,38,2023-12-10 20:00
sch_컴퓨터실_520,14,12,468,54,23,38,2023-12-10 21:00
sch_컴퓨터실_520,10,9,471,50,23,38,2023-12-10 22:00
sch_컴퓨터실_520,14,13,480,52,22,38,2023-12-10 23:00
sch_컴퓨터실_520,16,13,478,52,22,38,2023-12-11 0:00
sch_컴퓨터실_520,17,16,468,62,23,38,2023-12-11 1:00
sch_컴퓨터실_520,17,15,462,65,23,38,2023-12-11 2:00
sch_컴퓨터실_520,16,15,403,12,23,36,2023-12-11 3:00
sch_컴퓨터실_520,11,8,397,16,23,36,2023-12-11 4:00
sch_컴퓨터실_520,11,10,395,20,23,38,2023-12-11 5:00
sch_컴퓨터실_520,10,8,398,25,23,38,2023-12-11 6:00
sch_컴퓨터실_520,14,10,402,28,23,39,2023-12-11 7:00
sch_컴퓨터실_520,8,7,405,33,23,39,2023-12-11 8:00
sch_컴퓨터실_520,4,4,402,28,23,41,2023-12-11 9:00
sch_컴퓨터실_520,5,5,404,36,23,43,2023-12-11 10:00
sch_컴퓨터실_520,1,1,402,47,23,43,2023-12-11 11:00
sch_컴퓨터실_520,2,0,398,58,23,46,2023-12-11 12:00
sch_컴퓨터실_520,1,1,398,74,23,46,2023-12-11 13:00
sch_컴퓨터실_520,3,1,392,58,22,46,2023-12-11 14:00
sch_컴퓨터실_520,1,1,406,50,22,46,2023-12-11 15:00
sch_컴퓨터실_520,0,0,405,69,22,46,2023-12-11 16:00
sch_컴퓨터실_520,2,1,404,50,22,46,2023-12-11 17:00
sch_컴퓨터실_520,1,1,413,79,21,46,2023-12-11 18:00
sch_컴퓨터실_520,1,1,431,97,21,46,2023-12-11 19:00
sch_컴퓨터실_520,0,0,414,64,22,46,2023-12-11 20:00
sch_컴퓨터실_520,0,0,408,48,21,45,2023-12-11 21:00
sch_컴퓨터실_520,0,0,406,38,21,43,2023-12-11 22:00
sch_컴퓨터실_520,0,0,405,30,21,41,2023-12-11 23:00
sch_컴퓨터실_520,0,0,405,25,20,40,2023-12-12 0:00
sch_컴퓨터실_520,0,0,412,20,20,37,2023-12-12 1:00
sch_컴퓨터실_520,0,0,411,27,20,37,2023-12-12 2:00
sch_컴퓨터실_520,0,0,414,29,20,35,2023-12-12 3:00
sch_컴퓨터실_520,0,0,415,31,20,33,2023-12-12 4:00
sch_컴퓨터실_520,0,0,415,28,20,32,2023-12-12 5:00
sch_컴퓨터실_520,0,0,417,29,20,30,2023-12-12 6:00
sch_컴퓨터실_520,0,0,424,41,20,32,2023-12-12 7:00
sch_컴퓨터실_520,0,0,422,35,20,30,2023-12-12 8:00
sch_컴퓨터실_520,0,0,424,40,20,32,2023-12-12 9:00
sch_컴퓨터실_520,0,0,431,48,20,32,2023-12-12 10:00
sch_컴퓨터실_520,0,0,429,57,20,32,2023-12-12 11:00
sch_컴퓨터실_520,1,1,428,56,20,32,2023-12-12 12:00
sch_컴퓨터실_520,0,0,431,65,20,33,2023-12-12 13:00
sch_컴퓨터실_520,0,0,433,75,21,33,2023-12-12 14:00
sch_컴퓨터실_520,0,0,429,77,21,32,2023-12-12 15:00
sch_컴퓨터실_520,0,0,427,84,21,33,2023-12-12 16:00
sch_컴퓨터실_520,1,1,467,122,21,33,2023-12-12 17:00
sch_컴퓨터실_520,0,0,486,140,21,35,2023-12-12 18:00
sch_컴퓨터실_520,1,1,476,142,21,35,2023-12-12 19:00
sch_컴퓨터실_520,4,1,470,152,21,35,2023-12-12 20:00
sch_컴퓨터실_520,6,2,474,154,20,35,2023-12-12 21:00
sch_컴퓨터실_520,0,0,477,156,20,35,2023-12-12 22:00
sch_컴퓨터실_520,2,2,475,148,20,35,2023-12-12 23:00
sch_컴퓨터실_520,1,1,473,138,20,35,2023-12-13 0:00
sch_컴퓨터실_520,1,1,469,134,20,35,2023-12-13 1:00
sch_컴퓨터실_520,2,1,466,136,20,35,2023-12-13 2:00
sch_컴퓨터실_520,1,1,462,137,20,35,2023-12-13 3:00
sch_컴퓨터실_520,3,2,459,138,20,35,2023-12-13 4:00
sch_컴퓨터실_520,1,1,462,134,20,35,2023-12-13 5:00
sch_컴퓨터실_520,2,2,462,134,20,35,2023-12-13 6:00
sch_컴퓨터실_520,2,1,465,154,20,35,2023-12-13 7:00
sch_컴퓨터실_520,4,4,463,161,21,35,2023-12-13 8:00
sch_컴퓨터실_520,4,3,466,175,21,35,2023-12-13 9:00
sch_컴퓨터실_520,4,3,468,177,21,35,2023-12-13 10:00
sch_컴퓨터실_520,5,4,466,165,21,35,2023-12-13 11:00
sch_컴퓨터실_520,4,4,455,135,22,33,2023-12-13 12:00
sch_컴퓨터실_520,0,0,448,153,22,35,2023-12-13 13:00
sch_컴퓨터실_520,3,1,447,151,22,35,2023-12-13 14:00
sch_컴퓨터실_520,1,1,481,159,22,35,2023-12-13 15:00
sch_컴퓨터실_520,2,2,468,162,22,35,2023-12-13 16:00
sch_컴퓨터실_520,2,2,460,155,22,35,2023-12-13 17:00
sch_컴퓨터실_520,1,1,449,111,22,35,2023-12-13 18:00
sch_컴퓨터실_520,0,0,444,113,22,35,2023-12-13 19:00
sch_컴퓨터실_520,4,2,439,110,22,35,2023-12-13 20:00
sch_컴퓨터실_520,2,2,439,105,22,35,2023-12-13 21:00
sch_컴퓨터실_520,1,1,443,114,21,35,2023-12-13 22:00
sch_컴퓨터실_520,3,2,443,107,21,35,2023-12-13 23:00
sch_컴퓨터실_520,1,1,432,40,22,33,2023-12-14 0:00
sch_컴퓨터실_520,1,1,428,64,22,35,2023-12-14 1:00
sch_컴퓨터실_520,0,0,428,92,22,35,2023-12-14 2:00
sch_컴퓨터실_520,1,1,425,97,22,35,2023-12-14 3:00
sch_컴퓨터실_520,0,0,422,105,22,35,2023-12-14 4:00
sch_컴퓨터실_520,2,1,418,103,22,35,2023-12-14 5:00
sch_컴퓨터실_520,0,0,417,83,22,35,2023-12-14 6:00
sch_컴퓨터실_520,4,4,420,29,22,33,2023-12-14 7:00
sch_컴퓨터실_520,3,2,421,29,22,33,2023-12-14 8:00
sch_컴퓨터실_520,1,1,424,37,22,33,2023-12-14 9:00
sch_컴퓨터실_520,3,3,424,37,22,33,2023-12-14 10:00
sch_컴퓨터실_520,3,3,423,35,22,33,2023-12-14 11:00
sch_컴퓨터실_520,3,1,425,43,21,33,2023-12-14 12:00
sch_컴퓨터실_520,7,4,424,80,21,35,2023-12-14 13:00
sch_컴퓨터실_520,3,3,425,91,21,37,2023-12-14 14:00
sch_컴퓨터실_520,5,5,418,112,21,38,2023-12-14 15:00
sch_컴퓨터실_520,2,1,426,131,21,41,2023-12-14 16:00
sch_컴퓨터실_520,4,4,428,106,20,45,2023-12-14 17:00
sch_컴퓨터실_520,1,1,430,84,20,48,2023-12-14 18:00
sch_컴퓨터실_520,0,0,425,69,20,48,2023-12-14 19:00
sch_컴퓨터실_520,0,0,426,73,19,50,2023-12-14 20:00
sch_컴퓨터실_520,0,0,427,81,20,50,2023-12-14 21:00
sch_컴퓨터실_520,0,0,425,83,19,51,2023-12-14 22:00
sch_컴퓨터실_520,0,0,424,87,20,51,2023-12-14 23:00
sch_컴퓨터실_520,0,0,424,92,20,50,2023-12-15 0:00
sch_컴퓨터실_520,0,0,422,110,20,50,2023-12-15 1:00
sch_컴퓨터실_520,0,0,414,169,20,48,2023-12-15 2:00
sch_컴퓨터실_520,0,0,413,211,21,48,2023-12-15 3:00
sch_컴퓨터실_520,0,0,411,227,21,46,2023-12-15 4:00
sch_컴퓨터실_520,0,0,407,232,21,46,2023-12-15 5:00
sch_컴퓨터실_520,0,0,405,229,21,45,2023-12-15 6:00
sch_컴퓨터실_520,0,0,407,227,22,44,2023-12-15 7:00
sch_컴퓨터실_520,1,1,408,231,22,44,2023-12-15 8:00
sch_컴퓨터실_520,0,0,410,232,22,44,2023-12-15 9:00
sch_컴퓨터실_520,0,0,418,235,22,44,2023-12-15 10:00
sch_컴퓨터실_520,0,0,420,237,22,44,2023-12-15 11:00
sch_컴퓨터실_520,1,0,425,221,22,44,2023-12-15 12:00
sch_컴퓨터실_520,0,0,426,197,22,44,2023-12-15 13:00
sch_컴퓨터실_520,0,0,427,167,22,43,2023-12-15 14:00
sch_컴퓨터실_520,0,0,435,163,21,43,2023-12-15 15:00
sch_컴퓨터실_520,0,0,449,148,21,43,2023-12-15 16:00
sch_컴퓨터실_520,2,2,460,134,21,43,2023-12-15 17:00
sch_컴퓨터실_520,3,3,463,117,21,43,2023-12-15 18:00
sch_컴퓨터실_520,5,5,468,104,21,43,2023-12-15 19:00
sch_컴퓨터실_520,1,1,459,93,20,42,2023-12-15 20:00
sch_컴퓨터실_520,2,2,449,81,20,42,2023-12-15 21:00
sch_컴퓨터실_520,2,2,437,71,20,42,2023-12-15 22:00
sch_컴퓨터실_520,3,3,437,68,20,42,2023-12-15 23:00
sch_컴퓨터실_520,1,1,431,70,20,42,2023-12-16 0:00
sch_컴퓨터실_520,2,2,427,67,20,42,2023-12-16 1:00
sch_컴퓨터실_520,4,4,426,63,20,40,2023-12-16 2:00
sch_컴퓨터실_520,2,2,421,58,20,38,2023-12-16 3:00
sch_컴퓨터실_520,6,6,417,53,20,38,2023-12-16 4:00
sch_컴퓨터실_520,6,4,420,46,20,37,2023-12-16 5:00
sch_컴퓨터실_520,2,2,419,41,20,37,2023-12-16 6:00
sch_컴퓨터실_520,2,2,418,41,20,35,2023-12-16 7:00
sch_컴퓨터실_520,5,4,421,38,20,35,2023-12-16 8:00
sch_컴퓨터실_520,2,2,422,36,20,35,2023-12-16 9:00
sch_컴퓨터실_520,0,0,427,35,20,35,2023-12-16 10:00
sch_컴퓨터실_520,1,1,427,34,19,34,2023-12-16 11:00
sch_컴퓨터실_520,0,0,427,33,19,34,2023-12-16 12:00
sch_컴퓨터실_520,0,0,426,32,19,32,2023-12-16 13:00
sch_컴퓨터실_520,0,0,430,32,19,32,2023-12-16 14:00
sch_컴퓨터실_520,2,1,431,32,19,32,2023-12-16 15:00
sch_컴퓨터실_520,0,0,434,33,18,32,2023-12-16 16:00
sch_컴퓨터실_520,0,0,438,34,18,32,2023-12-16 17:00
sch_컴퓨터실_520,0,0,442,35,18,32,2023-12-16 18:00
sch_컴퓨터실_520,2,1,445,30,18,30,2023-12-16 19:00
sch_컴퓨터실_520,1,1,449,36,17,31,2023-12-16 20:00
sch_컴퓨터실_520,1,0,458,30,17,29,2023-12-16 21:00
sch_컴퓨터실_520,1,1,467,27,17,27,2023-12-16 22:00
sch_컴퓨터실_520,5,3,466,29,17,27,2023-12-16 23:00
sch_컴퓨터실_520,2,1,470,31,17,27,2023-12-17 0:00
sch_컴퓨터실_520,5,5,476,34,17,27,2023-12-17 1:00
sch_컴퓨터실_520,4,4,476,36,16,27,2023-12-17 2:00
sch_컴퓨터실_520,3,3,480,36,17,26,2023-12-17 3:00
sch_컴퓨터실_520,2,2,480,37,16,26,2023-12-17 4:00
sch_컴퓨터실_520,3,2,478,40,16,26,2023-12-17 5:00
sch_컴퓨터실_520,2,2,480,38,16,26,2023-12-17 6:00
sch_컴퓨터실_520,1,1,484,39,16,24,2023-12-17 7:00
sch_컴퓨터실_520,1,1,489,40,16,24,2023-12-17 8:00
sch_컴퓨터실_520,1,1,494,40,16,24,2023-12-17 9:00
sch_컴퓨터실_520,2,2,496,44,16,24,2023-12-17 10:00
sch_컴퓨터실_520,1,1,495,46,16,22,2023-12-17 11:00
sch_컴퓨터실_520,0,0,494,50,16,22,2023-12-17 12:00
sch_컴퓨터실_520,2,2,494,55,16,24,2023-12-17 13:00
sch_컴퓨터실_520,1,1,494,57,16,22,2023-12-17 14:00
sch_컴퓨터실_520,2,2,490,56,16,22,2023-12-17 15:00
sch_컴퓨터실_520,2,2,496,56,16,22,2023-12-17 16:00
sch_컴퓨터실_520,1,1,493,59,16,24,2023-12-17 17:00
sch_컴퓨터실_520,1,1,497,60,15,24,2023-12-17 18:00
sch_컴퓨터실_520,2,2,495,64,15,24,2023-12-17 19:00
sch_컴퓨터실_520,0,0,500,60,15,23,2023-12-17 20:00
sch_컴퓨터실_520,2,2,500,61,15,24,2023-12-17 21:00
sch_컴퓨터실_520,2,2,499,65,15,24,2023-12-17 22:00
sch_컴퓨터실_520,0,0,498,65,15,24,2023-12-17 23:00
sch_컴퓨터실_520,2,0,498,66,15,24,2023-12-18 0:00
sch_컴퓨터실_520,3,2,502,68,15,23,2023-12-18 1:00
sch_컴퓨터실_520,3,3,508,69,15,23,2023-12-18 2:00
sch_컴퓨터실_520,0,0,510,69,15,23,2023-12-18 3:00
sch_컴퓨터실_520,8,2,508,68,15,23,2023-12-18 4:00
sch_컴퓨터실_520,1,1,506,66,15,23,2023-12-18 5:00
sch_컴퓨터실_520,4,1,507,63,15,23,2023-12-18 6:00
sch_컴퓨터실_520,1,1,507,62,14,21,2023-12-18 7:00
sch_컴퓨터실_520,1,1,508,68,14,23,2023-12-18 8:00
sch_컴퓨터실_520,0,0,517,64,14,21,2023-12-18 9:00
sch_컴퓨터실_520,1,1,523,96,15,21,2023-12-18 10:00
sch_컴퓨터실_520,3,3,529,99,15,21,2023-12-18 11:00
sch_컴퓨터실_520,2,2,527,100,15,21,2023-12-18 12:00
sch_컴퓨터실_520,3,1,528,97,15,19,2023-12-18 13:00
sch_컴퓨터실_520,3,2,531,110,16,21,2023-12-18 14:00
sch_컴퓨터실_520,1,1,532,107,16,21,2023-12-18 15:00
sch_컴퓨터실_520,3,3,531,105,16,19,2023-12-18 16:00
sch_컴퓨터실_520,3,3,531,104,15,21,2023-12-18 17:00
sch_컴퓨터실_520,2,2,531,100,15,21,2023-12-18 18:00
sch_컴퓨터실_520,3,3,533,107,15,21,2023-12-18 19:00
sch_컴퓨터실_520,2,2,536,120,15,21,2023-12-18 20:00
sch_컴퓨터실_520,4,3,533,127,15,23,2023-12-18 21:00
sch_컴퓨터실_520,2,2,529,118,14,21,2023-12-18 22:00
sch_컴퓨터실_520,2,2,526,132,14,23,2023-12-18 23:00
sch_컴퓨터실_520,2,1,528,152,14,23,2023-12-19 0:00
sch_컴퓨터실_520,4,3,529,158,15,23,2023-12-19 1:00
sch_컴퓨터실_520,3,3,526,167,15,23,2023-12-19 2:00
sch_컴퓨터실_520,5,3,529,170,15,23,2023-12-19 3:00
sch_컴퓨터실_520,2,2,525,162,15,23,2023-12-19 4:00
sch_컴퓨터실_520,7,5,521,151,15,23,2023-12-19 5:00
sch_컴퓨터실_520,4,4,521,143,15,23,2023-12-19 6:00
sch_컴퓨터실_520,2,2,527,137,15,23,2023-12-19 7:00
sch_컴퓨터실_520,3,3,525,135,15,23,2023-12-19 8:00
sch_컴퓨터실_520,4,4,533,139,15,23,2023-12-19 9:00
sch_컴퓨터실_520,3,1,533,374,15,23,2023-12-19 10:00
sch_컴퓨터실_520,4,4,531,466,15,23,2023-12-19 11:00
sch_컴퓨터실_520,8,8,526,364,15,23,2023-12-19 12:00
sch_컴퓨터실_520,5,5,522,240,15,21,2023-12-19 13:00
sch_컴퓨터실_520,5,5,529,204,15,21,2023-12-19 14:00
sch_컴퓨터실_520,4,4,542,324,15,23,2023-12-19 15:00
sch_컴퓨터실_520,5,4,550,480,15,23,2023-12-19 16:00
sch_컴퓨터실_520,6,4,550,485,15,24,2023-12-19 17:00
sch_컴퓨터실_520,6,6,549,440,15,24,2023-12-19 18:00
sch_컴퓨터실_520,6,5,538,365,15,24,2023-12-19 19:00
sch_컴퓨터실_520,5,5,527,309,15,24,2023-12-19 20:00
sch_컴퓨터실_520,8,8,523,264,15,26,2023-12-19 21:00
sch_컴퓨터실_520,12,8,517,234,15,26,2023-12-19 22:00
sch_컴퓨터실_520,5,5,519,210,15,26,2023-12-19 23:00
sch_컴퓨터실_520,6,4,518,197,14,28,2023-12-20 0:00
sch_컴퓨터실_520,2,2,514,187,15,27,2023-12-20 1:00
sch_컴퓨터실_520,7,7,511,184,15,27,2023-12-20 2:00
sch_컴퓨터실_520,2,2,507,167,15,27,2023-12-20 3:00
sch_컴퓨터실_520,7,7,501,142,15,26,2023-12-20 4:00
sch_컴퓨터실_520,6,6,503,126,15,26,2023-12-20 5:00
sch_컴퓨터실_520,8,8,501,114,15,26,2023-12-20 6:00
sch_컴퓨터실_520,6,5,503,104,15,26,2023-12-20 7:00
sch_컴퓨터실_520,8,8,506,94,15,26,2023-12-20 8:00
sch_컴퓨터실_520,12,10,508,98,15,26,2023-12-20 9:00
sch_컴퓨터실_520,10,10,509,285,15,26,2023-12-20 10:00
sch_컴퓨터실_520,14,13,503,167,15,24,2023-12-20 11:00
sch_컴퓨터실_520,9,9,508,114,15,26,2023-12-20 12:00
sch_컴퓨터실_520,11,9,512,90,15,26,2023-12-20 13:00
sch_컴퓨터실_520,6,6,514,78,15,24,2023-12-20 14:00
sch_컴퓨터실_520,3,3,519,112,15,24,2023-12-20 15:00
sch_컴퓨터실_520,7,6,524,209,15,24,2023-12-20 16:00
sch_컴퓨터실_520,11,6,522,229,15,24,2023-12-20 17:00
sch_컴퓨터실_520,5,5,523,176,15,24,2023-12-20 18:00
sch_컴퓨터실_520,1,1,521,144,14,24,2023-12-20 19:00
sch_컴퓨터실_520,4,4,513,54,14,21,2023-12-20 20:00
sch_컴퓨터실_520,2,2,510,68,14,23,2023-12-20 21:00
sch_컴퓨터실_520,2,2,506,56,13,23,2023-12-20 22:00
sch_컴퓨터실_520,3,3,500,53,13,24,2023-12-20 23:00
sch_컴퓨터실_520,2,2,498,50,13,24,2023-12-21 0:00
sch_컴퓨터실_520,1,0,500,52,13,23,2023-12-21 1:00
sch_컴퓨터실_520,4,4,500,44,13,23,2023-12-21 2:00
sch_컴퓨터실_520,2,1,500,46,13,23,2023-12-21 3:00
sch_컴퓨터실_520,1,1,501,42,13,23,2023-12-21 4:00
sch_컴퓨터실_520,7,3,499,42,13,23,2023-12-21 5:00
sch_컴퓨터실_520,6,5,499,41,13,23,2023-12-21 6:00
sch_컴퓨터실_520,2,2,499,41,13,21,2023-12-21 7:00
sch_컴퓨터실_520,1,1,503,39,13,21,2023-12-21 8:00
sch_컴퓨터실_520,3,3,503,39,13,21,2023-12-21 9:00
sch_컴퓨터실_520,2,2,508,78,13,21,2023-12-21 10:00
sch_컴퓨터실_520,3,3,515,103,13,21,2023-12-21 11:00
sch_컴퓨터실_520,6,4,520,71,13,21,2023-12-21 12:00
sch_컴퓨터실_520,4,1,519,68,13,21,2023-12-21 13:00
sch_컴퓨터실_520,2,2,528,71,14,23,2023-12-21 14:00
sch_컴퓨터실_520,2,2,533,83,14,21,2023-12-21 15:00
sch_컴퓨터실_520,3,1,539,125,14,23,2023-12-21 16:00
sch_컴퓨터실_520,2,2,538,127,13,23,2023-12-21 17:00
sch_컴퓨터실_520,4,4,537,109,13,23,2023-12-21 18:00
sch_컴퓨터실_520,3,3,533,111,13,23,2023-12-21 19:00
sch_컴퓨터실_520,4,4,520,78,13,23,2023-12-21 20:00
sch_컴퓨터실_520,1,1,520,93,13,23,2023-12-21 21:00
sch_컴퓨터실_520,3,3,512,85,12,23,2023-12-21 22:00
sch_컴퓨터실_520,4,4,505,78,12,23,2023-12-21 23:00
sch_컴퓨터실_520,4,4,507,69,12,23,2023-12-22 0:00
sch_컴퓨터실_520,2,2,516,52,12,21,2023-12-22 1:00
sch_컴퓨터실_520,4,4,514,43,12,21,2023-12-22 2:00
sch_컴퓨터실_520,5,3,514,49,12,21,2023-12-22 3:00
sch_컴퓨터실_520,2,1,512,37,12,21,2023-12-22 4:00
sch_컴퓨터실_520,3,3,508,41,12,21,2023-12-22 5:00
sch_컴퓨터실_520,3,3,502,40,12,21,2023-12-22 6:00
sch_컴퓨터실_520,2,2,508,40,12,21,2023-12-22 7:00
sch_컴퓨터실_520,3,3,509,43,12,21,2023-12-22 8:00
sch_컴퓨터실_520,2,2,511,46,12,21,2023-12-22 9:00
sch_컴퓨터실_520,3,3,520,58,12,19,2023-12-22 10:00
sch_컴퓨터실_520,6,3,525,120,13,19,2023-12-22 11:00
sch_컴퓨터실_520,5,4,532,87,13,19,2023-12-22 12:00
sch_컴퓨터실_520,4,2,533,84,13,21,2023-12-22 13:00
sch_컴퓨터실_520,3,2,539,81,13,21,2023-12-22 14:00
sch_컴퓨터실_520,4,2,547,80,12,21,2023-12-22 15:00
sch_컴퓨터실_520,3,3,553,85,13,21,2023-12-22 16:00
sch_컴퓨터실_520,4,3,544,84,12,23,2023-12-22 17:00
sch_컴퓨터실_520,5,3,531,70,12,21,2023-12-22 18:00
sch_컴퓨터실_520,3,3,533,68,12,21,2023-12-22 19:00
sch_컴퓨터실_520,6,4,529,63,12,23,2023-12-22 20:00
sch_컴퓨터실_520,6,6,525,61,11,23,2023-12-22 21:00
sch_컴퓨터실_520,4,4,521,63,11,23,2023-12-22 22:00
sch_컴퓨터실_520,5,4,516,58,11,23,2023-12-22 23:00
sch_컴퓨터실_520,4,4,518,69,11,23,2023-12-23 0:00
sch_컴퓨터실_520,3,2,521,77,11,21,2023-12-23 1:00
sch_컴퓨터실_520,5,5,516,80,11,21,2023-12-23 2:00
sch_컴퓨터실_520,4,3,518,77,12,21,2023-12-23 3:00
sch_컴퓨터실_520,4,4,521,74,12,21,2023-12-23 4:00
sch_컴퓨터실_520,3,2,516,70,12,21,2023-12-23 5:00
sch_컴퓨터실_520,3,3,518,68,12,21,2023-12-23 6:00
sch_컴퓨터실_520,3,3,520,66,11,21,2023-12-23 7:00
sch_컴퓨터실_520,5,5,527,68,11,21,2023-12-23 8:00
sch_컴퓨터실_520,8,7,526,67,12,21,2023-12-23 9:00
sch_컴퓨터실_520,6,6,532,70,12,21,2023-12-23 10:00
sch_컴퓨터실_520,4,3,531,77,12,21,2023-12-23 11:00
sch_컴퓨터실_520,2,2,532,94,12,21,2023-12-23 12:00
sch_컴퓨터실_520,3,3,532,112,13,21,2023-12-23 13:00
sch_컴퓨터실_520,6,6,532,128,13,21,2023-12-23 14:00
sch_컴퓨터실_520,2,2,530,121,13,21,2023-12-23 15:00
sch_컴퓨터실_520,3,3,531,111,13,21,2023-12-23 16:00
sch_컴퓨터실_520,2,1,530,94,13,21,2023-12-23 17:00
sch_컴퓨터실_520,6,4,533,96,13,21,2023-12-23 18:00
sch_컴퓨터실_520,2,2,531,95,13,21,2023-12-23 19:00
sch_컴퓨터실_520,5,5,532,102,12,21,2023-12-23 20:00
sch_컴퓨터실_520,5,5,531,114,12,21,2023-12-23 21:00
sch_컴퓨터실_520,4,4,526,120,12,23,2023-12-23 22:00
sch_컴퓨터실_520,6,5,519,125,12,23,2023-12-23 23:00
sch_컴퓨터실_520,6,6,525,137,12,23,2023-12-24 0:00
sch_컴퓨터실_520,6,6,523,163,12,23,2023-12-24 1:00
sch_컴퓨터실_520,5,5,524,184,13,23,2023-12-24 2:00
sch_컴퓨터실_520,4,4,528,193,13,23,2023-12-24 3:00
sch_컴퓨터실_520,3,3,527,191,13,23,2023-12-24 4:00
sch_컴퓨터실_520,7,6,527,191,13,23,2023-12-24 5:00
sch_컴퓨터실_520,3,3,527,190,13,23,2023-12-24 6:00
sch_컴퓨터실_520,6,6,527,187,13,23,2023-12-24 7:00
sch_컴퓨터실_520,5,5,529,185,13,23,2023-12-24 8:00
sch_컴퓨터실_520,5,5,533,185,13,23,2023-12-24 9:00
sch_컴퓨터실_520,3,3,533,186,14,23,2023-12-24 10:00
sch_컴퓨터실_520,6,4,534,193,14,23,2023-12-24 11:00
sch_컴퓨터실_520,6,3,533,206,14,23,2023-12-24 12:00
sch_컴퓨터실_520,4,4,528,212,14,24,2023-12-24 13:00
sch_컴퓨터실_520,4,3,531,210,14,24,2023-12-24 14:00
sch_컴퓨터실_520,6,6,530,227,15,26,2023-12-24 15:00
sch_컴퓨터실_520,4,2,529,211,14,26,2023-12-24 16:00
sch_컴퓨터실_520,5,5,532,204,14,26,2023-12-24 17:00
